OperatorInfo/Title;UsageType/Title;AddressInfo/Title;AddressInfo/AddressLine1;AddressInfo/AddressLine2;AddressInfo/Latitude;AddressInfo/Longitude;NumberOfPoints;Connections/0/ConnectionType/Title;Connections/0/Level/Title;Connections/0/Amps;Connections/0/Voltage;Connections/0/PowerKW
Tesla Motors (Worldwide);Public - Membership Required;Hotel Izan Puerta de Gredos;Carretera de los Llanos;;40.339884;-5.52046;2;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Public - Membership Required;Imaginalia Centro de Ocio Y Comercio;Imaginalia Centro de Ocio Y Comercio;;39.008583;-1.879056;2;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Public - Membership Required;Centro Comercial el Saler;Av. del Profesor Lopez Pinero;;39.453745;-0.354222;2;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;230;7
Tesla Motors (Worldwide);Public - Notice Required;Aparthotel Biosostenible Jardin del Rio Cuervo;Barrio los Demetrios;;40.44743;-1.948429;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);;;17
Tesla Motors (Worldwide);Public - Membership Required;Atalaya del Cañavate Supercharger;KM. 175 Autovia A-3;;39.538678;-2.254568;10;Tesla Supercharger;Level 3:  High (Over 40kW);;;120
Tesla Motors (Worldwide);Public - Membership Required;Monte Holiday Ecoturismo;Finca el Tercio Nuevo;;40.949537;-3.729742;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
POLAR (UK);Public - Membership Required;Hotel Restaurante la Cadiera-A-2;Hotel Restaurante la Cadiera;;41.311279;-2.002042;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;400;22
POLAR (UK);Public - Membership Required;Hotel Restaurante el Aral-A-2 KM 197;Hotel Restaurante el Aral;;41.313148;-2.002961;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;400;22
(Unknown Operator);;Iberdrola - AVIA Estella;Calle Carlos VII, 16;;42.66442087;-2.032660386;1;CHAdeMO;Level 3:  High (Over 40kW);125;400;50
(Business Owner at Location);Private - For Staff, Visitors or Customers;Mercadona Avenida Cataluña Zaragoza;Avenida Cataluña, 101;;41.66365756;-0.861798175;1;Mennekes (Type 2, Tethered Connector);Level 2 : Medium (Over 2kW);32;400;22
(Business Owner at Location);Private - For Staff, Visitors or Customers;Mas Blanch i Jové;Pol. 9, Parc. 129, Paratge Llinars;;41.365762;0.909483;2;Mennekes (Type 2, Tethered Connector);Level 2 : Medium (Over 2kW);32;400;21
IBIL (Es);Public - Membership Required;Ibil Camino de las Torres;Camino de las Torres, 4;;41.6475691;-0.8726898;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;230;7
(Unknown Operator);Private - For Staff, Visitors or Customers;ALDI Xàbia;Carrer Bolonia;;38.78719965;0.174568892;3;Mennekes (Type 2);Level 2 : Medium (Over 2kW);;230;3.4
(Business Owner at Location);Public - Pay At Location;EV Charger Odissea Park Aparhotel ****;carrer del Pla de la Torre;Aparthotel Odissea Park;41.63438626;2.720811739;0;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;44;44
IBIL (Es);Public - Membership Required;Ibil Plaza de Toros Zaragoza;Glorieta José Aznárez;;41.65462733;-0.890720266;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;230;7
Fenie Energía (Spain);Public - Membership Required;Ajuntament de Tossa de Mar;Av. Pelegri 19 17320;;41.720512;2.929038;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;400;22
(Unknown Operator);Public - Pay At Location;Petromiralles Igualada Les comes;Guimaraes 2;;41.588905;1.6218929;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;230;7.36
POLAR (UK);Public - Membership Required;Hotel Beatriz Toledo Auditorium & Spa Calle Concilios de Toledo;Hotel Beatriz Toledo Auditorium & Spa Calle Concilios de Toledo;;39.878956;-4.041705;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;230;7
IBIL (Es);Public - Membership Required;Calle Santiago Ramón y Cajal;Calle Santiago Ramón y Cajal;San Pablo;41.65198688;-0.886617715;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;230;7.4
POLAR (UK);Public - Membership Required;Hotel Venta Juanilla;Hotel Venta Juanilla;;41.193665;-3.58307;1;CCS (Type 2 Version of Combined Coupler);Level 3:  High (Over 40kW);;;50
;Public - Membership Required;Hotel Venta Juanilla;Hotel Venta Juanilla;;41.193665;-3.58307;1;CCS (Type 2 Version of Combined Coupler);Level 3:  High (Over 40kW);;;50
IBIL (Es);Public - Membership Required;Ibil Doctor Fleming;Calle Doctor Fleming;;41.65113748;-0.889660206;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;230;7.4
(Business Owner at Location);Public;Ben Comun Espazo;Praza Torre Lombarda;;42.1879301;-7.8040453;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;230;7.3
Fenie Energía (Spain);Public - Membership Required;Instalaciones Boned-Braco;Ronda de la Industria S/Nº la Magantina 22006;;42.148193;-0.408408;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;400;22
Fenie Energía (Spain);Public - Membership Required;Estación de Servicio Olímpica;Estación de Servicio Olímpica;;40.34266;-3.814133;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;400;22
(Unknown Operator);Public;HI-30, 4, Timijarafe;HI-30, 4, Timijarafe, Villa de Valverde;;27.7747254;-17.9095915;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);;;
Fenie Energía (Spain);Public - Membership Required;Citroen Cirmauto;Carretera Zaragoza, KM 3;;42.788186;-1.637319;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Public - Membership Required;Hotel Yoy Villa de Sallent;Av. de los Pirineos;;42.775294;-0.361528;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;230;14
Tesla Motors (Worldwide);Public - Membership Required;Centro Comercial Sexta Avenida;Avenida de la Victoria;;40.467567;-3.81407;2;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
Tesla Motors (Worldwide);Public - Membership Required;El Meson de Fuencarral;Carretera de Colmenar Viejo;;40.529708;-3.693392;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Public - Membership Required;Centro Comercial la Vital;Avenida de la Vital;;38.968608;-0.169168;2;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
Tesla Motors (Worldwide);Public - Membership Required;Club Nautico Moraira;Puerto de Moraira;;38.687277;0.137069;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Public - Membership Required;Palacio Infante Don Juan Manuel Hotel Spa;Calle Infante Don Juan Manuel;;39.560724;-2.702476;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
Tesla Motors (Worldwide);Public - Membership Required;Hotel Barcelo Cabo de Gata;Calle de los Juegos de Casablanca;;36.838467;-2.323943;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;230;14
Tesla Motors (Worldwide);Public - Membership Required;Gran Hotel Guadalpin Banus;Calle Edgar Neville;;36.483151;-4.966371;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Amersam;Public - Membership Required;Pavelló Olímpic Municipal;Carrer de Mallorca, 8;;41.139989;1.112131;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;220;7
(Business Owner at Location);Private - For Staff, Visitors or Customers;Mercadona Valdespartera Zaragoza;Calle El Limpiabotas, 1;;41.62259026;-0.936731165;5;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;240;7.2
Tesla Motors (Worldwide);Public - Notice Required;Hotel Flamingo Oasis;Avda. Doctor Severo Ochoa;;38.541464;-0.1050079;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
(Unknown Operator);(Unknown);Punt de càrrega;Carrer Major, 54;;41.744399;1.805353;1;Mennekes (Type 2);;;;22
Fenie Energía (Spain);Public - Membership Required;Paseo de Florencia;Paseo de Florencia;;37.969791;-1.128271;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Public - Membership Required;Swiss Hotel Moraira;Calle Haya;;38.692952;0.109829;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;230;14
Tesla Motors (Worldwide);Public - Membership Required;Hotel H10 Vintage Salou;Calle Birmingham;;41.077728;1.143188;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Fenie Energía (Spain);Public - Membership Required;Ayuntamiento de Murcia (plaza Circular);Plaza Circular 9 - 30008;;37.993275;-1.130651;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;400;22
Fenie Energía (Spain);Public - Membership Required;Sabiñanigo;Sabiñanigo;;42.525995;-0.360912;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;230;7
Fenie Energía (Spain);Public - Membership Required;Hotel Rural Mas del Cuqello-964762501;Hotel Rural Mas del Cuqello;;40.235375;-0.087543;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;400;22
Fenie Energía (Spain);Public - Membership Required;Instaladora Imaber S.L;Calle Conradors 38h Pol.ind. C´an Robiol;;39.624818;2.720382;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;230;7
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Ramon Park Hotel Y Restaurante;Cami de Juncadella;;41.779178;1.831411;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Public - Membership Required;La Seu d'Urgell Supercharger;40 Carrer del Bisbe Benlloch;;42.358932;1.462817;10;Tesla Supercharger;Level 3:  High (Over 40kW);;;120
(Unknown Operator);Public;Estación de Servicio A3 81;Calle Sudafrica;Polígono Industrial el Portal;36.65335563;-6.13327325;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Public - Membership Required;Hotel Spa Playaballena;Avd Juan Carlos I;;36.689131;-6.416068;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;230;9
Tesla Motors (Worldwide);Public - Membership Required;Can Bonastre Wine Resort;Finca Can Bonastre Santa Magdalena;;41.50907;1.788685;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Public - Membership Required;Hotel Monumento Pazo de Orbán;Rua Do Miño;;43.01018;-7.560248;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
Tesla Motors (Worldwide);Public - Membership Required;Almuñécar Playa Spa Hotel;Avenida Mar de Plata;;36.732207;-3.69735;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;230;17
Tesla Motors (Worldwide);Public - Membership Required;Centro Comercial Glories (PKG-1);Carrer del Perú;;41.404389;2.190296;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Public - Membership Required;Hotel la Fuente de la Higuera;Partido de los Frontones;;36.786686;-5.166013;2;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;230;17
Tesla Motors (Worldwide);Public - Membership Required;Hotel Restaurante la Carreta;A-3;;39.474838;-0.613776;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;230;17
Tesla Motors (Worldwide);Public - Membership Required;Centro Comercial l'Aljub;Carrer Jacarilla;;38.262308;-0.721015;2;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;230;17
Tesla Motors (Worldwide);Public - Membership Required;Getafe Supercharger;23 Av. Ada Lovelace Getafe;;40.29037;-3.69629;8;Tesla Supercharger;Level 3:  High (Over 40kW);;;120
Fenie Energía (Spain);Public - Membership Required;Instalaciones Eléctricas Borrás Tomás;Instalaciones Eléctricas Borrás Tomás;;39.000485;-0.522903;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);16;230;4
Fenie Energía (Spain);Public - Membership Required;Lizarraga;Lizarraga;;42.873809;-2.035591;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);16;230;4
Fenie Energía (Spain);Public - Membership Required;Ayto. Logroño;Avenida de la Rioja 1;;42.463949;-2.446796;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;400;22
Fenie Energía (Spain);Public - Membership Required;Berrioplano;Calle Nuestra Señora de la Purificación S/N CP 31195;;42.853954;-1.691986;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;230;7
Tesla Motors (Worldwide);Public - Notice Required;Hotel Playa Sol;Platja Es Pianc;;42.287694;3.281913;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
Tesla Motors (Worldwide);Public - Membership Required;Pazo Da Merced;Pazo Da Merced;;43.492998;-8.162273;2;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;230;17
Tesla Motors (Worldwide);Public - Membership Required;Hotel Reimar Rooms and Residences;Passeig Torre Valentina;;41.838194;3.09309;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;230;10
Tesla Motors (Worldwide);Public - Membership Required;Parking&apartosuites Jardines de Sabatini;Cuesta de San Vicente;;40.421088;-3.71479;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Public - Membership Required;Centro Comercial Habaneras;Avenida Rosa Mazon Valero;;37.989691;-0.687735;2;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
Tesla Motors (Worldwide);Public - Membership Required;Casa Da Feira - Turismo Rural;Lugar Da Portaxe;;41.909257;-8.074;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;230;17
Tesla Motors (Worldwide);Public - Membership Required;Hotel-Restaurante Arcos de Quejana;Ctra. Beotegui;;43.080528;-3.072545;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;230;17
Tesla Motors (Worldwide);Public - Membership Required;Hotel Intur Castellon;Carrer d'Herrero;;39.981619;-0.039607;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
Tesla Motors (Worldwide);Public - Membership Required;Hotel Puerta de Bilbao;Rio Castaños;;43.287499;-2.998635;2;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Public - Notice Required;Senator Hotel Parque Central;Plaza de Manuel Sanchis Guarner;;39.457599;-0.375459;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;230;17
Tesla Motors (Worldwide);Public - Membership Required;Hotel O'semaforo Finisterre;Carretera del Faro;;42.88314;-9.271944;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Public - Membership Required;Senator Barcelona Spa Hotel;Carrer del Cardenal Reig;;41.37769;2.1136;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;230;17
Tesla Motors (Worldwide);Public - Membership Required;Centro Comercial Espacio Torrelodones;Av. de la Fontanilla;;40.569583;-3.920729;2;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
Tesla Motors (Worldwide);Public - Membership Required;Casa Rural Costa Caion;Campo Da Costa;;43.309212;-8.615173;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Public - Membership Required;Hotel los Monteros Spa & Golf Resort;Carretera de Cadiz;;36.506077;-4.824983;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Public - Membership Required;Hotel Carlton;Plaza Federico Moyua;;43.262414;-2.934899;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Public - Membership Required;Metropolitan Iradier;Carrer de les Escoles;;41.404989;2.126534;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;230;17
Tesla Motors (Worldwide);Public - Membership Required;Mónnatura Pirineus;Calle Unic;;42.618163;1.080852;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Public - Membership Required;B&B Hotel Albacete;Av. Escritor Rodrigo Rubio;;39.007843;-1.88328;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Public - Membership Required;Centro Comercial Moraleja Green;Av. de Europa;;40.519275;-3.656531;2;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Fenie Energía (Spain);Public - Membership Required;Ense Conil;Ense Conil;;36.342016;-6.095611;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;400;22
(Unknown Operator);Public;Leroy Merlin;Camino de la Paloma, 25;;37.938479;-1.148983;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);16;230;3.7
(Unknown Operator);Public;Aparcamiento GRUA MUNICIPAL;Av. de los Pinos, 2;;37.996686;-1.135772;2;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);16;230;3.7
(Unknown Operator);Public;Centro Comercial El Tiro;Ronda Parque Universidad, 4;;38.016313;-1.163907;5;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);16;230;3.7
(Business Owner at Location);Public;Volkswagen cars dealer;Av. Dr. Pedro Guillén, 7;;38.005912;-1.145167;2;Mennekes (Type 2, Tethered Connector);Level 2 : Medium (Over 2kW);20;250;5
Tesla Motors (Worldwide);Public - Membership Required;Almaraz Supercharger;KM 200;;39.791678;-5.695391;10;Tesla Supercharger;Level 3:  High (Over 40kW);;;120
Fenie Energía (Spain);Public - Membership Required;Campo Futbol Pina;Camí Son Perot 07210;;39.595813;2.925869;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;400;22
Fenie Energía (Spain);Public - Membership Required;Ayuntamiento Palau-Solita I Plegamans;Ayuntamiento Palau;;41.586112;2.176509;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Public - Membership Required;Hotel Class Valls;Hotel Class Valls;;41.299504;1.261364;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Public - Membership Required;Duques de Medinaceli;Duques de Medinaceli;;36.60518;-6.220968;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Public - Membership Required;Hotel Casona de la Paca;El Pito;;43.554327;-6.144235;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
Tesla Motors (Worldwide);Public - Notice Required;B&B Hotel Fuenlabrada;Calle de Valparaiso;;40.284169;-3.785185;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;230;17
Tesla Motors (Worldwide);Public - Membership Required;Hotel Barosse;Calle Estiras;;42.546625;-0.527535;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Public - Membership Required;Hotel Izan Trujillo;Plaza del Campillo;;39.458891;-5.87761;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Public - Membership Required;Mas Falgarona Hotel & Spa;Cami de Llers;;42.260149;2.905651;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Public - Membership Required;Castilla Termal Monasterio de Valbuena;Castilla Termal Monasterio de Valbuena;;41.629562;-4.261603;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;230;14
Tesla Motors (Worldwide);Public - Membership Required;Hotel la Manga Club Principe Felipe;Hotel la Manga Club Principe Felipe;;37.604401;-0.802741;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Public - Membership Required;Casa Rural Rústic Vilella;Cal Pere Vilella S/N;;42.249684;1.820553;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;230;11
Tesla Motors (Worldwide);Public - Membership Required;Hotel Mirador;Plaza de Sant Pere;;42.391831;1.687148;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;230;17
POLAR (UK);Public - Membership Required;Cargacoches-Calle Condesa de Venadito;Cargacoches-Calle Condesa de Venadito;;40.444744;-3.653601;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;230;7
Fenie Energía (Spain);Public - Membership Required;Conseill Insular de Ibiza;Conseill Insular de Ibiza;;38.908744;1.424674;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;400;22
Fenie Energía (Spain);Public - Membership Required;Conseill Insular de Ibiza;Felip Curtoys I Valls Nº 9 07800;;38.901976;1.409851;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Public - Membership Required;B&B Hotel Figueres;Avinguda de Roses;;42.266522;2.998114;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
Tesla Motors (Worldwide);Public - Membership Required;Hotel B&B Girona;Cami Dels Carlins;;41.965813;2.783274;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
Tesla Motors (Worldwide);Public - Membership Required;Hotel Silken Puerta Madrid;Calle de Juan Rizi;;40.447802;-3.63562;2;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
Tesla Motors (Worldwide);Public - Membership Required;Hotel VP Plaza España Design;Plaza España;;40.422713;-3.711732;5;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Fenie Energía (Spain);Public - Membership Required;Ayuntamiento de Sant Llorenç;Calle Lepant 16;;39.610882;3.281786;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;230;7
Fenie Energía (Spain);Public - Membership Required;Peumovil;Peumovil;;38.539836;-0.171658;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;230;7
Fenie Energía (Spain);Public - Membership Required;Sarauto;Sarauto;;41.74985;1.862433;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;230;7
Fenie Energía (Spain);Public - Membership Required;Parking Escuela San Anton 1;Parking Escuela San Anton 1;;40.424175;-3.699349;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;230;7
